09:03:50.683 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.0.Final
09:03:57.276 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [068fcd04-333c-452c-8d6c-d1c912a394c0_config-0] fail to connect server,after trying 1 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:03:58.486 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [068fcd04-333c-452c-8d6c-d1c912a394c0_config-0] fail to connect server,after trying 2 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:03:59.295 [main] INFO  c.a.c.s.g.s.SentinelSCGAutoConfiguration - [sentinelGatewayFilter,144] - [Sentinel SpringCloudGateway] register SentinelGatewayFilter with order: -2147483648
09:03:59.472 [main] INFO  c.a.n.client.naming - [initNamespaceForNaming,63] - initializer namespace from System Property : null
09:03:59.473 [main] INFO  c.a.n.client.naming - [call,69] - initializer namespace from System Environment :null
09:03:59.473 [main] INFO  c.a.n.client.naming - [call,79] - initializer namespace from System Property :null
09:03:59.485 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,77] - [RpcClientFactory] create a new rpc client of 512314fe-1142-4e98-b808-6e2368ae32bd
09:03:59.485 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [512314fe-1142-4e98-b808-6e2368ae32bd]RpcClient init label, labels={module=naming, source=sdk}
09:03:59.487 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [512314fe-1142-4e98-b808-6e2368ae32bd]RpcClient init, ServerListFactory =com.alibaba.nacos.client.naming.core.ServerListManager
09:03:59.487 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [512314fe-1142-4e98-b808-6e2368ae32bd]Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
09:03:59.488 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [512314fe-1142-4e98-b808-6e2368ae32bd]Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
09:03:59.488 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [512314fe-1142-4e98-b808-6e2368ae32bd] Try to connect to server on start up, server: {serverIp='127.0.0.1', server main port=8848}
09:03:59.793 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [068fcd04-333c-452c-8d6c-d1c912a394c0_config-0] fail to connect server,after trying 3 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:00.499 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [512314fe-1142-4e98-b808-6e2368ae32bd] Try to connect to server on start up, server: {serverIp='127.0.0.1', server main port=8848}
09:04:01.201 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [068fcd04-333c-452c-8d6c-d1c912a394c0_config-0] fail to connect server,after trying 4 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:01.509 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [512314fe-1142-4e98-b808-6e2368ae32bd] Try to connect to server on start up, server: {serverIp='127.0.0.1', server main port=8848}
09:04:02.528 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [512314fe-1142-4e98-b808-6e2368ae32bd] try to re connect to a new server ,server is  not appointed,will choose a random server.
09:04:02.528 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [512314fe-1142-4e98-b808-6e2368ae32bd]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
09:04:02.529 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [512314fe-1142-4e98-b808-6e2368ae32bd]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$4
09:04:02.685 [main] INFO  c.a.c.s.g.s.SentinelSCGAutoConfiguration - [sentinelGatewayBlockExceptionHandler,134] - [Sentinel SpringCloudGateway] register SentinelGatewayBlockExceptionHandler
09:04:02.706 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [068fcd04-333c-452c-8d6c-d1c912a394c0_config-0] fail to connect server,after trying 5 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:02.974 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] sentinel-ruoyi-gateway+DEFAULT_GROUP
09:04:02.979 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=, dataId=sentinel-ruoyi-gateway, group=DEFAULT_GROUP, cnt=1
09:04:02.980 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,77] - [RpcClientFactory] create a new rpc client of a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0
09:04:02.980 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0]RpcClient init label, labels={module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
09:04:02.980 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$331/1387620926
09:04:02.980 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$332/265348534
09:04:02.980 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0]Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
09:04:02.980 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0]RpcClient init, ServerListFactory =com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
09:04:02.981 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0] Try to connect to server on start up, server: {serverIp='127.0.0.1', server main port=8848}
09:04:03.991 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0] Try to connect to server on start up, server: {serverIp='127.0.0.1', server main port=8848}
09:04:04.318 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [068fcd04-333c-452c-8d6c-d1c912a394c0_config-0] fail to connect server,after trying 6 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:04.645 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [512314fe-1142-4e98-b808-6e2368ae32bd] fail to connect server,after trying 1 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:05.000 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0] Try to connect to server on start up, server: {serverIp='127.0.0.1', server main port=8848}
09:04:05.857 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [512314fe-1142-4e98-b808-6e2368ae32bd] fail to connect server,after trying 2 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:06.010 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0] try to re connect to a new server ,server is  not appointed,will choose a random server.
09:04:06.010 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
09:04:06.010 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$4
09:04:06.026 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [068fcd04-333c-452c-8d6c-d1c912a394c0_config-0] fail to connect server,after trying 7 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:06.969 [main] INFO  c.a.n.client.naming - [registerService,112] - [REGISTER-SERVICE] public registering service ruoyi-gateway with instance Instance{instanceId='null', ip='192.168.1.105', port=8080, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={preserved.register.source=SPRING_CLOUD}}
09:04:07.167 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [512314fe-1142-4e98-b808-6e2368ae32bd] fail to connect server,after trying 3 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:07.284 [main] INFO  c.a.n.client.naming - [shutdown,256] - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown begin
09:04:07.284 [main] INFO  c.a.n.client.naming - [shutdown,140] - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown begin
09:04:07.587 [main] INFO  c.a.n.client.naming - [shutdown,142] - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown stop
09:04:07.587 [main] INFO  c.a.n.client.naming - [shutdown,258] - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown stop
09:04:07.587 [main] INFO  c.a.n.client.naming - [shutdown,176] - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown begin
09:04:07.587 [main] INFO  c.a.n.client.naming - [shutdown,130] - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown begin
09:04:07.669 [main] INFO  c.a.n.client.naming - [shutdown,132] - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown stop
09:04:07.670 [main] INFO  c.a.n.client.naming - [shutdown,188] - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown begin
09:04:07.670 [main] INFO  c.a.n.client.naming - [shutdown,193] - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown stop
09:04:07.670 [main] INFO  c.a.n.client.naming - [shutdown,519] - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown begin
09:04:07.670 [main] INFO  c.a.n.client.naming - [shutdown,162] - com.alibaba.nacos.client.naming.beat.BeatReactor do shutdown begin
09:04:07.670 [main] INFO  c.a.n.client.naming - [shutdown,164] - com.alibaba.nacos.client.naming.beat.BeatReactor do shutdown stop
09:04:07.671 [main] INFO  c.a.n.c.i.CredentialWatcher - [stop,105] - [null] CredentialWatcher is stopped
09:04:07.671 [main] INFO  c.a.n.c.i.CredentialService - [free,99] - [null] CredentialService is freed
09:04:07.671 [main] INFO  c.a.n.client.naming - [shutdown,523] - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown stop
09:04:07.671 [main] INFO  c.a.n.c.r.client - [shutdown,461] - Shutdown rpc client ,set status to shutdown
09:04:07.671 [main] INFO  c.a.n.c.r.client - [shutdown,463] - Shutdown  client event executor java.util.concurrent.ScheduledThreadPoolExecutor@74619273[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
09:04:07.672 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [512314fe-1142-4e98-b808-6e2368ae32bd] fail to connect server,after trying 4 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:07.837 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [068fcd04-333c-452c-8d6c-d1c912a394c0_config-0] fail to connect server,after trying 8 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:08.137 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0] fail to connect server,after trying 1 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:08.173 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [512314fe-1142-4e98-b808-6e2368ae32bd] Client is shutdown ,stop reconnect to server
09:04:09.345 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0] fail to connect server,after trying 2 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:09.758 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [068fcd04-333c-452c-8d6c-d1c912a394c0_config-0] fail to connect server,after trying 9 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:10.655 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0] fail to connect server,after trying 3 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:11.777 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [068fcd04-333c-452c-8d6c-d1c912a394c0_config-0] fail to connect server,after trying 10 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:12.062 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0] fail to connect server,after trying 4 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:13.572 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0] fail to connect server,after trying 5 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:13.886 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [068fcd04-333c-452c-8d6c-d1c912a394c0_config-0] fail to connect server,after trying 11 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:15.180 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0] fail to connect server,after trying 6 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:16.091 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [068fcd04-333c-452c-8d6c-d1c912a394c0_config-0] fail to connect server,after trying 12 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:16.899 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0] fail to connect server,after trying 7 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:18.401 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [068fcd04-333c-452c-8d6c-d1c912a394c0_config-0] fail to connect server,after trying 13 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:18.705 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0] fail to connect server,after trying 8 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:20.614 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0] fail to connect server,after trying 9 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:20.810 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [068fcd04-333c-452c-8d6c-d1c912a394c0_config-0] fail to connect server,after trying 14 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:22.624 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0] fail to connect server,after trying 10 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:23.317 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [068fcd04-333c-452c-8d6c-d1c912a394c0_config-0] fail to connect server,after trying 15 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:24.730 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0] fail to connect server,after trying 11 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:25.926 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [068fcd04-333c-452c-8d6c-d1c912a394c0_config-0] fail to connect server,after trying 16 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:26.939 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0] fail to connect server,after trying 12 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:28.635 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [068fcd04-333c-452c-8d6c-d1c912a394c0_config-0] fail to connect server,after trying 17 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:29.243 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0] fail to connect server,after trying 13 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:31.445 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [068fcd04-333c-452c-8d6c-d1c912a394c0_config-0] fail to connect server,after trying 18 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:31.654 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0] fail to connect server,after trying 14 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:34.182 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0] fail to connect server,after trying 15 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:34.354 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [068fcd04-333c-452c-8d6c-d1c912a394c0_config-0] fail to connect server,after trying 19 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:36.800 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0] fail to connect server,after trying 16 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:37.358 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [068fcd04-333c-452c-8d6c-d1c912a394c0_config-0] fail to connect server,after trying 20 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:39.516 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0] fail to connect server,after trying 17 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:40.467 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [068fcd04-333c-452c-8d6c-d1c912a394c0_config-0] fail to connect server,after trying 21 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:42.322 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0] fail to connect server,after trying 18 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:43.673 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [068fcd04-333c-452c-8d6c-d1c912a394c0_config-0] fail to connect server,after trying 22 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:45.233 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0] fail to connect server,after trying 19 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:46.982 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [068fcd04-333c-452c-8d6c-d1c912a394c0_config-0] fail to connect server,after trying 23 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:48.254 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0] fail to connect server,after trying 20 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:50.395 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [068fcd04-333c-452c-8d6c-d1c912a394c0_config-0] fail to connect server,after trying 24 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:51.361 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0] fail to connect server,after trying 21 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:53.908 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [068fcd04-333c-452c-8d6c-d1c912a394c0_config-0] fail to connect server,after trying 25 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:54.568 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a858207c-0048-4aff-bcad-d9efcfc0dd78_config-0] fail to connect server,after trying 22 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
09:04:57.521 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [068fcd04-333c-452c-8d6c-d1c912a394c0_config-0] fail to connect server,after trying 26 times, last try server is {serverIp='127.0.0.1', server main port=8848},error=unknown
